2024-08-22 19:21:46,107 INFO    SenderThread:8707 [dir_watcher.py:finish():402] scan save: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_6/starter/wandb/run-20240822_192141-5iw8azuj/files/conda-environment.yaml conda-environment.yaml
2024-08-22 19:21:46,112 INFO    SenderThread:8707 [dir_watcher.py:finish():402] scan save: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_6/starter/wandb/run-20240822_192141-5iw8azuj/files/wandb-metadata.json wandb-metadata.json
2024-08-22 19:21:46,113 INFO    SenderThread:8707 [sender.py:transition_state():613] send defer: 10
2024-08-22 19:21:46,114 DEBUG   SenderThread:8707 [sender.py:send_request():405] send_request: poll_exit
2024-08-22 19:21:46,114 DEBUG   HandlerThread:8707 [handler.py:handle_request():146] handle_request: defer
2024-08-22 19:21:46,114 INFO    HandlerThread:8707 [handler.py:handle_request_defer():172] handle defer: 10
2024-08-22 19:21:46,116 DEBUG   SenderThread:8707 [sender.py:send_request():405] send_request: defer
2024-08-22 19:21:46,116 INFO    SenderThread:8707 [sender.py:send_request_defer():609] handle sender defer: 10
2024-08-22 19:21:46,116 INFO    SenderThread:8707 [file_pusher.py:finish():172] shutting down file pusher
2024-08-22 19:21:46,529 INFO    wandb-upload_2:8707 [upload_job.py:push():131] Uploaded file /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_6/starter/wandb/run-20240822_192141-5iw8azuj/files/config.yaml
2024-08-22 19:21:46,535 INFO    wandb-upload_0:8707 [upload_job.py:push():131] Uploaded file /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_6/starter/wandb/run-20240822_192141-5iw8azuj/files/requirements.txt
2024-08-22 19:21:46,544 INFO    wandb-upload_3:8707 [upload_job.py:push():131] Uploaded file /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_6/starter/wandb/run-20240822_192141-5iw8azuj/files/wandb-summary.json
